,account_id,games,wins,pos_1_num,pos_2_num,pos_3_num,pos_4_num,pos_5_num,last_hits,denies,kills,deaths,assists
0,131629056,1,0,1,0,0,0,0,303,9,4,5,9
1,306937857,5,3,3,1,1,0,0,1390,114,41,21,47
2,372244482,4,2,0,2,2,0,0,610,28,20,25,56
3,114032643,1,0,0,0,1,0,0,23,1,0,9,1
4,459735045,1,0,1,0,0,0,0,228,9,3,2,8
5,69074950,2,0,0,0,0,0,2,61,2,4,13,21
6,485195783,1,1,0,0,0,0,1,39,5,2,11,13
7,137232392,2,1,0,2,0,0,0,352,10,4,9,10
8,170852362,4,1,2,2,0,0,0,393,56,15,17,26
9,228687885,3,0,0,0,3,0,0,595,24,9,20,41
10,853868558,1,0,0,0,0,0,1,69,2,1,3,13
11,480477198,6,4,0,0,1,4,1,366,11,28,33,139
12,143851538,1,0,0,1,0,0,0,50,9,1,9,3
13,138543123,638,374,2,10,51,519,56,62014,3591,2588,3354,8249
14,461766678,1,0,0,1,0,0,0,193,16,2,5,4
15,340164633,1,0,0,0,1,0,0,85,13,0,6,7
16,135069724,1,0,0,0,1,0,0,94,17,1,12,12
17,205324317,1,1,0,0,0,1,0,82,5,9,4,18
18,217972766,3,1,1,1,0,1,0,850,47,10,14,19
19,920584223,4,2,1,1,2,0,0,764,50,47,19,56
20,147226653,1,0,0,0,0,1,0,10,4,1,7,4
21,106266655,21,13,19,1,0,0,1,6559,192,226,77,212
22,93159453,40,15,0,7,33,0,0,7169,422,172,281,320
23,1210646561,2,1,0,0,0,0,2,43,0,4,15,26
24,138608676,2,0,0,0,1,1,0,195,17,5,6,9
25,863174693,1,0,0,0,0,0,1,38,10,4,13,14
26,461635621,4,3,0,2,1,1,0,716,89,23,27,56
27,182812711,14,3,7,5,1,0,1,2797,125,66,107,111
28,207814692,1,0,0,0,0,1,0,19,2,1,11,16
29,381354025,2,1,0,0,0,2,0,32,0,13,16,43
30,367296545,2,0,2,0,0,0,0,310,23,15,17,2
31,220594221,7,4,5,2,0,0,0,1766,139,64,15,35
32,355565613,2,0,2,0,0,0,0,424,14,14,10,13
33,1095696433,1,1,0,0,0,1,0,79,3,6,1,13
34,933298226,1,0,0,0,1,0,0,52,3,4,9,4
35,142147636,32,10,29,2,1,0,0,8420,281,192,115,187
36,177733686,8,5,0,1,4,2,1,842,43,45,54,176
37,860717110,14,13,1,4,5,2,2,1633,129,95,24,106
38,274464824,2,1,0,0,2,0,0,148,45,4,9,10
39,148504633,34,16,9,14,10,0,1,6465,375,217,175,312
40,106954810,160,85,3,3,25,109,20,21371,772,920,1253,2087
41,459014203,1,1,0,0,1,0,0,99,7,9,6,17
42,316768320,2,0,0,1,0,1,0,348,7,13,22,25
43,358252609,4,2,2,2,0,0,0,850,19,26,22,29
44,355532866,1,1,0,0,0,0,1,56,9,11,17,19
45,1060962371,6,3,2,4,0,0,0,1314,83,39,29,56
46,195821641,1,0,0,0,0,1,0,12,0,3,10,9
47,397574220,113,45,33,31,40,7,2,26056,1324,648,545,1106
48,212631633,6,2,0,0,0,5,1,261,20,14,44,55
49,102727762,2,1,0,0,0,2,0,75,6,9,7,21
50,1126727763,5,2,0,0,0,2,3,237,17,14,23,60
51,152961109,2,1,0,1,1,0,0,301,5,17,10,14
52,115966040,3,1,3,0,0,0,0,1109,42,26,19,23
53,342032478,1,0,0,0,0,0,1,31,4,0,9,8
54,161841248,1,1,0,0,0,1,0,22,9,4,2,30
55,880050273,2,1,0,0,0,2,0,233,5,10,11,37
56,152371298,2,0,0,0,1,1,0,315,16,7,11,26
57,196083811,1,1,1,0,0,0,0,417,7,4,6,19
58,919175269,7,4,0,0,1,0,6,392,15,23,41,111
59,194379880,1,1,0,1,0,0,0,203,6,12,3,16
60,848330857,2,1,1,0,1,0,0,605,8,19,11,14
61,876118122,50,26,2,2,3,8,35,3103,238,187,272,612
62,175505516,10,6,5,5,0,0,0,2533,167,115,45,85
63,853835885,1,1,0,0,1,0,0,196,6,9,9,16
64,418447471,2,1,0,2,0,0,0,280,36,11,3,22
65,96272499,102,48,0,0,0,4,98,3476,249,302,707,1317
66,404193396,1,0,0,0,1,0,0,27,7,1,9,1
67,1139933301,2,1,2,0,0,0,0,1130,25,24,8,34
68,193790070,78,41,3,4,2,10,59,3445,160,287,545,1046
69,236257399,1,0,0,0,1,0,0,60,2,3,11,8
70,902725752,1,1,0,0,0,1,0,26,0,10,10,23
71,48234616,1,0,0,0,0,1,0,30,0,3,14,3
72,293044348,4,1,2,1,0,1,0,718,34,34,15,29
73,379846781,3,1,0,1,2,0,0,382,29,10,13,42
74,227377279,1,0,0,0,1,0,0,62,10,0,6,1
75,176750721,4,1,2,0,1,0,1,469,38,50,30,64
76,224428162,1,0,0,0,1,0,0,122,9,5,4,8
77,140411011,89,46,0,1,0,15,73,3415,240,257,537,1185
78,305397891,1,0,1,0,0,0,0,122,23,0,3,1
79,103284869,2,0,1,0,0,1,0,177,9,4,14,8
80,250544263,61,39,4,7,42,7,1,9953,451,329,330,811
81,166887559,3,1,2,1,0,0,0,636,27,28,13,19
82,406618249,48,24,23,19,5,1,0,13466,709,383,205,467
83,108101769,26,23,3,18,0,2,3,4592,327,263,70,412
84,297599117,1,0,0,1,0,0,0,38,6,5,9,0
85,208830605,7,3,1,5,1,0,0,1919,107,49,20,57
86,905740432,40,16,21,13,5,1,0,9324,448,224,180,274
87,116981905,1,0,0,1,0,0,0,15,0,1,3,1
88,987299986,1,0,0,0,0,0,1,23,2,1,13,6
89,167346323,13,5,0,0,0,13,0,834,30,71,96,203
90,236322966,227,100,152,47,15,3,10,57559,2293,1645,976,1773
91,93552791,281,130,0,0,2,73,206,12055,684,749,2006,3785
92,929988762,10,4,0,0,1,6,3,879,23,35,70,121
93,171835547,1,0,0,0,0,1,0,14,1,2,11,5
94,304414876,1,0,0,0,0,1,0,19,1,4,4,6
95,906264735,1,0,0,0,0,1,0,89,6,6,12,17
96,175538337,76,31,52,17,4,2,1,21524,1078,476,310,585
97,345702562,2,2,1,1,0,0,0,381,66,15,9,21
98,1018265764,2,0,0,0,0,2,0,39,7,5,21,14
99,127271077,10,6,0,0,7,3,0,1265,102,43,58,143
100,1051852966,239,123,22,40,66,55,56,22913,1293,1575,1738,2339
101,920813735,1,0,0,1,0,0,0,174,10,2,5,4
102,364871848,1,0,0,0,0,0,1,13,3,0,11,3
103,189038762,29,10,0,0,0,15,14,1354,81,91,215,346
104,907149483,1,0,0,1,0,0,0,139,7,1,1,1
105,175276204,2,0,0,0,1,1,0,53,8,1,15,7
106,171049131,2,1,0,0,2,0,0,243,39,12,5,23
107,360841392,1,1,0,0,0,0,1,14,5,5,2,16
108,466059441,7,4,4,2,1,0,0,1462,88,60,22,73
109,135987379,2,0,0,0,0,2,0,114,16,11,22,42
110,123502771,7,3,0,1,5,0,1,1264,43,32,38,93
111,149717173,1,1,1,0,0,0,0,313,47,21,5,13
112,1230307513,220,137,55,110,48,3,4,50922,2434,2710,1173,2826
113,317849786,162,65,0,0,0,16,146,5556,300,445,1136,2001
114,171180218,12,4,2,8,2,0,0,3069,186,101,70,138
115,1233191102,3,2,0,0,0,0,3,1,0,0,10,5
116,331350208,2,0,0,0,0,1,1,21,2,4,15,8
117,331645121,1,0,0,0,1,0,0,109,4,1,9,0
118,359825601,2,2,0,0,2,0,0,207,12,14,11,42
119,398262464,2,0,0,2,0,0,0,321,14,14,20,16
120,207945924,2,1,0,2,0,0,0,329,9,22,13,23
121,325255365,1,0,0,1,0,0,0,119,10,0,6,2
122,166887621,24,16,0,0,3,12,9,1474,91,102,132,343
123,212598982,1,1,1,0,0,0,0,274,10,25,2,9
124,394756296,1,0,0,0,0,0,1,4,0,1,2,0
125,102990023,1,1,0,0,0,1,0,50,11,5,5,15
126,452231370,3,1,3,0,0,0,0,873,21,12,14,15
127,881524935,3,1,2,1,0,0,0,361,55,22,14,10
128,181305548,1,0,0,0,0,0,1,36,2,1,6,16
129,398753996,4,0,0,0,0,0,4,106,6,11,46,37
130,268107980,1,0,0,0,0,1,0,3,1,1,7,4
131,466747592,1,1,0,1,0,0,0,142,9,18,5,9
132,127369424,1,0,1,0,0,0,0,261,15,6,10,13
133,145948880,2,0,0,0,0,2,0,232,3,8,24,19
134,73629905,1,0,0,0,0,0,1,74,12,1,11,18
135,41320656,2,2,1,0,1,0,0,176,17,14,2,28
136,322746524,1,0,0,0,0,1,0,11,1,1,4,1
137,1131512023,1,0,0,0,0,0,1,0,0,0,0,0
138,136642777,420,209,11,60,303,37,9,72750,4914,1761,2041,4413
139,340918489,2,0,2,0,0,0,0,365,49,7,9,11
140,105939162,43,19,0,0,0,11,32,2125,177,136,276,513
141,242286811,1,0,0,0,0,1,0,47,1,4,7,11
142,206438628,1,0,1,0,0,0,0,219,6,2,5,0
143,73171175,3,0,0,0,0,2,1,69,0,2,26,9
144,119898344,490,218,399,70,11,1,9,153063,6899,3801,1924,3820
145,203030760,1,0,0,0,0,0,1,25,2,2,5,8
146,355369194,1,0,0,0,0,0,1,41,4,3,15,10
147,210239722,8,1,6,2,0,0,0,2503,115,100,41,83
148,163250412,4,2,0,0,0,0,4,239,17,10,22,70
149,159809771,1,0,0,0,0,1,0,15,0,1,4,7
150,228917486,1,0,0,0,1,0,0,59,4,1,9,4
151,875790572,2,0,0,0,2,0,0,210,13,5,12,6
152,145621233,8,6,0,4,4,0,0,1475,123,73,49,117
153,313131254,1,0,0,1,0,0,0,64,1,1,8,1
154,410616056,1,0,0,0,0,0,1,9,0,0,5,3
155,222363897,1,1,0,1,0,0,0,160,12,6,5,13
156,345604344,2,0,0,2,0,0,0,243,20,9,11,5
157,1015546108,1,0,0,0,1,0,0,15,0,1,9,4
158,860619007,1,0,0,0,1,0,0,51,8,3,7,1
159,182747392,2,0,0,2,0,0,0,361,21,9,16,13
160,848036101,1,0,0,0,0,0,1,14,0,0,6,8
161,850886917,6,3,1,1,4,0,0,1097,64,29,39,64
162,898072842,8,3,1,0,0,6,1,588,45,25,74,97
163,335347981,1,0,0,0,0,0,1,27,1,6,14,8
164,1165033741,1,1,0,0,0,1,0,18,1,8,13,18
165,1029570830,2,0,2,0,0,0,0,513,18,6,14,6
166,218136850,2,0,0,1,0,0,1,149,8,12,15,30
167,155975955,1,1,0,0,0,1,0,53,3,14,6,25
168,410485012,2,0,0,2,0,0,0,298,16,12,17,27
169,163840278,3,1,0,3,0,0,0,414,17,20,17,20
170,247562520,1,0,0,1,0,0,0,133,9,7,6,3
171,359072027,1,1,0,0,0,0,1,42,1,11,16,25
172,188743965,4,1,0,1,1,0,2,117,12,18,24,23
173,346947870,1,0,0,0,0,1,0,91,1,4,12,25
174,301203744,2,1,0,0,0,0,2,23,2,9,16,20
175,302416161,1,1,0,0,1,0,0,167,28,9,6,7
176,293568801,1,0,0,0,0,0,1,20,3,2,6,3
177,189661472,2,1,1,1,0,0,0,119,15,2,9,7
178,260309281,2,1,2,0,0,0,0,310,24,25,9,21
179,28213541,1,0,0,0,0,0,1,18,2,3,14,13
180,927592531,1,0,0,0,0,0,1,163,2,8,17,33
181,900989223,2,2,2,0,0,0,0,478,47,15,1,13
182,424116521,73,30,11,44,15,2,1,15036,710,447,288,559
183,212730154,19,12,0,8,8,3,0,3421,197,163,120,215
184,123994411,8,6,4,1,0,0,3,2332,68,61,36,148
185,135495981,90,51,1,20,59,5,5,17256,548,498,671,1148
186,410124597,1,1,0,0,1,0,0,97,6,7,8,20
187,336560437,1,0,0,1,0,0,0,268,9,8,9,13
188,130384184,1,0,0,0,0,1,0,15,1,1,8,14
189,417202490,148,70,0,7,23,78,40,11018,581,648,1023,1991
190,1101988156,2,0,1,1,0,0,0,165,13,23,12,13
191,379224383,20,9,0,0,1,7,12,896,56,101,130,347
192,121438529,1,1,0,1,0,0,0,256,9,15,3,20
193,297206082,1,0,0,0,0,0,1,53,1,3,9,17
194,104464707,275,140,2,0,18,60,195,11320,759,870,1765,4083
195,233406785,3,1,0,0,0,2,1,55,10,9,15,34
196,48660805,5,2,1,4,0,0,0,1245,44,27,23,50
197,189399365,8,1,0,1,1,2,4,485,45,12,60,60
198,108855618,3,1,0,0,1,2,0,116,0,4,13,36
199,895779144,17,9,2,1,2,5,7,1025,88,78,116,200
200,388268361,59,26,18,31,7,2,1,14289,470,441,238,593
201,416121161,6,1,0,1,0,1,4,123,7,10,51,64
202,900235605,51,27,1,1,3,5,41,1691,154,195,401,719
203,114491735,6,2,2,3,1,0,0,1613,92,55,32,53
204,248316248,1,0,0,1,0,0,0,15,0,1,8,2
205,321225048,35,20,25,10,0,0,0,11676,246,359,137,317
206,391479642,1,0,0,0,0,0,1,49,1,0,7,12
207,111706458,1,0,0,1,0,0,0,221,32,4,3,7
208,328794462,1,0,1,0,0,0,0,263,18,3,4,4
209,909836641,1,0,1,0,0,0,0,261,17,19,5,15
210,101450083,114,70,59,39,13,3,0,30949,1515,876,348,1029
211,114819428,1,0,1,0,0,0,0,220,8,0,6,4
212,187564388,1,1,0,1,0,0,0,216,22,4,0,10
213,226263397,3,2,0,3,0,0,0,626,86,14,10,40
214,1109918054,1,0,0,0,1,0,0,161,8,0,9,4
215,136216936,2,2,0,0,1,1,0,86,3,9,18,27
216,105742697,1,1,0,0,0,0,1,19,2,3,8,20
217,176193898,1,0,0,0,0,0,1,0,0,0,0,0
218,395870572,4,2,0,1,2,1,0,422,44,22,18,51
219,839057775,3,0,3,0,0,0,0,991,49,26,15,21
220,168624501,1,0,0,0,1,0,0,121,20,10,10,9
221,374538614,3,0,0,0,0,0,3,96,17,11,21,51
222,170754423,2,2,1,0,0,1,0,469,14,14,14,41
223,200802680,18,8,1,2,9,6,0,1722,76,69,122,187
224,258736501,5,4,0,0,5,0,0,592,41,27,22,92
225,168526202,1,0,1,0,0,0,0,63,1,5,4,1
226,172163451,2,0,1,0,0,0,1,369,24,31,16,14
227,157712764,3,1,0,0,0,1,2,148,9,17,47,77
228,890863990,10,5,0,0,0,4,6,374,34,33,90,160
229,329646462,56,27,2,12,38,3,1,8526,515,278,270,686
230,266338684,2,1,1,1,0,0,0,597,43,13,3,10
231,1031799162,1,0,0,0,0,1,0,40,3,0,19,6
232,1041367425,8,1,0,0,0,2,6,282,9,12,64,77
233,342425977,2,0,0,1,1,0,0,542,27,38,23,14
234,134021509,1,1,0,0,0,0,1,7,1,2,6,15
235,65438087,60,28,1,2,9,37,11,4980,228,320,457,726
236,446398855,1,0,0,0,0,1,0,4,0,0,12,3
237,258081161,2,2,0,0,0,2,0,83,6,16,12,50
238,867500427,4,0,0,1,1,2,0,243,2,8,24,22
239,918258061,3,2,2,1,0,0,0,766,39,20,13,23
240,345768334,9,5,2,3,4,0,0,1662,73,56,39,83
241,139559309,2,0,0,0,0,2,0,79,0,8,23,26
242,93618577,53,27,20,24,7,1,1,15137,495,459,195,520
243,180453778,1,0,0,1,0,0,0,41,4,2,3,2
244,402162067,1,0,0,1,0,0,0,209,19,10,7,9
245,888701336,8,2,3,3,1,0,1,2295,96,37,48,58
246,86802844,12,6,0,0,4,8,0,1516,55,54,68,140
247,109511069,3,2,0,0,0,1,2,70,5,6,18,41
248,277545374,3,0,0,0,1,2,0,113,14,2,24,14
249,360186272,2,1,0,2,0,0,0,436,32,14,5,14
250,1055719842,198,110,3,3,1,25,166,13089,510,688,1662,2301
251,230785443,2,1,0,0,0,1,1,35,1,4,13,17
252,195854754,1,0,0,0,1,0,0,364,22,5,7,28
253,202113445,1,0,0,0,0,0,1,25,3,0,6,7
254,455606695,2,2,0,0,2,0,0,154,14,5,8,41
255,308674985,7,5,0,0,0,5,2,498,22,30,51,121
256,218497450,128,70,67,43,11,6,1,30492,1426,1004,620,1115
257,395018667,1,0,0,1,0,0,0,492,17,3,3,13
258,1032651180,314,157,30,81,172,29,2,70408,2250,2031,2015,3675
259,400163245,3,1,0,2,1,0,0,219,20,16,16,11
260,124289453,1,0,0,0,1,0,0,317,19,6,12,18
261,303104432,1,0,1,0,0,0,0,67,11,2,0,2
262,100729265,11,2,0,0,0,8,3,716,34,42,77,105
263,76808626,24,12,0,3,11,7,3,3967,133,132,207,404
264,368574900,3,1,0,0,0,0,3,105,4,4,24,40
265,197591477,2,1,0,0,0,1,1,44,12,9,12,21
266,129106359,1,1,0,0,0,1,0,7,0,3,1,10
267,134513080,55,15,0,1,1,42,11,3164,230,143,456,682
268,327357699,3,2,2,1,0,0,0,541,21,15,13,24
269,158564795,1,0,0,0,0,1,0,8,2,1,9,4
270,165839292,414,191,25,92,258,30,9,65716,3480,2063,2397,4760
271,92897724,1,0,0,1,0,0,0,127,7,0,7,1
272,163119551,2,1,0,0,1,1,0,337,24,6,15,38
273,101843392,5,1,1,4,0,0,0,869,56,21,20,36
274,200737219,2,2,0,2,0,0,0,849,18,20,11,23
275,865862084,1,0,1,0,0,0,0,341,15,24,7,16
276,176062917,1,0,0,1,0,0,0,166,29,8,8,1
277,1049887172,12,5,3,2,1,6,0,3741,91,69,91,135
278,87491015,12,3,0,1,7,4,0,1342,70,45,94,137
279,383189447,1,1,0,0,0,0,1,21,2,4,7,25
280,836600266,2,0,0,0,0,0,2,30,5,3,23,22
281,193233356,5,3,0,1,4,0,0,622,51,38,24,70
282,396296655,4,3,0,2,1,0,1,763,38,34,32,71
283,387711440,1,0,1,0,0,0,0,254,12,9,6,14
284,149979601,1,0,1,0,0,0,0,64,6,1,2,1
285,327320020,1,1,0,0,0,0,1,17,0,2,5,19
286,138740181,24,5,0,8,16,0,0,3515,160,96,163,245
287,321880534,21,8,0,0,1,7,13,789,65,74,177,313
288,303661529,1,1,0,0,0,1,0,84,15,6,12,23
289,233112025,2,1,1,1,0,0,0,608,26,19,12,35
290,40337881,2,2,0,0,0,1,1,147,8,9,18,35
291,102269403,1,0,0,1,0,0,0,75,10,7,7,7
292,320045534,1,0,0,0,1,0,0,81,13,1,7,7
293,100729312,1,0,0,0,0,0,1,48,1,3,12,7
294,895123938,1,0,0,0,0,0,1,25,1,1,11,14
295,125600227,1,1,0,0,0,1,0,35,20,8,4,21
296,137101797,7,2,0,0,0,1,6,229,44,26,61,67
297,294420969,1,0,0,0,0,1,0,11,3,0,10,4
298,251855337,24,12,7,15,2,0,0,5361,329,156,93,233
299,157024746,1,0,0,0,0,1,0,24,0,2,10,2
300,389022189,643,375,508,111,11,4,9,208320,9257,5141,2406,5787
301,238518765,1,1,0,0,0,1,0,123,3,3,5,21
302,909115885,5,3,0,4,1,0,0,893,56,39,27,84
303,264176112,3,0,1,0,1,1,0,536,32,5,21,18
304,209355249,2,0,0,0,0,0,2,10,1,0,15,1
305,887357935,2,1,1,0,1,0,0,242,35,7,9,24
306,34505203,548,322,28,94,355,60,11,93888,5597,2107,2674,7054
307,400065011,64,25,22,20,12,8,2,15607,1200,707,545,861
308,191857138,3,1,0,0,0,3,0,94,6,17,28,35
309,183960050,2,0,0,1,1,0,0,120,17,0,8,8
310,253133307,3,0,0,0,0,0,3,85,14,8,26,30
311,221479421,1,0,1,0,0,0,0,202,28,9,7,5
312,107807232,4,1,0,0,0,0,4,119,7,3,36,44
313,927564289,2,1,0,0,0,0,2,25,1,2,14,12
314,1048019460,1,0,0,0,0,0,1,29,2,1,7,7
315,105054726,6,2,0,0,0,0,6,271,8,22,49,84
316,114065929,1,1,0,0,0,0,1,8,0,2,1,5
317,407765515,38,21,5,11,17,4,1,8244,312,192,154,518
318,328532495,4,2,0,0,0,0,4,73,15,14,26,46
319,167117329,2,0,0,2,0,0,0,327,20,6,20,15
320,111378966,1,0,0,0,0,1,0,12,2,0,5,2
321,277381654,1,0,0,0,1,0,0,60,1,3,9,20
322,26771994,178,108,0,0,6,150,22,10645,652,536,1008,2310
323,337019418,5,1,0,1,2,2,0,566,17,26,32,37
324,310837786,5,4,2,1,2,0,0,1197,64,37,25,65
325,52625949,2,1,0,0,0,0,2,55,6,9,17,33
326,382206490,1,0,0,0,0,0,1,18,5,3,11,5
327,854622758,1,0,0,0,0,0,1,11,1,3,7,5
328,301957671,2,1,0,1,0,1,0,431,14,21,12,23
329,341508649,3,1,0,0,0,3,0,189,9,21,26,73
330,195887659,58,39,1,2,5,40,10,3068,256,383,484,956
331,873497131,2,0,0,0,0,1,1,73,6,5,13,16
332,86999597,3,0,0,2,1,0,0,481,25,19,31,29
333,188613166,3,3,0,0,0,0,3,117,8,8,26,68
334,153027121,1,0,0,0,0,0,1,23,2,0,10,12
335,1011778101,6,3,5,1,0,0,0,1265,94,33,17,54
336,125993526,1,0,0,1,0,0,0,338,10,7,2,5
337,449806903,2,0,2,0,0,0,0,396,33,10,11,14
338,836108854,42,24,33,6,2,0,1,13799,198,440,168,410
339,127566393,9,5,7,2,0,0,0,2820,130,82,35,86
340,144507453,26,19,5,17,3,0,1,6467,213,256,82,213
341,146768446,2,2,1,1,0,0,0,188,21,28,8,31
342,245629503,2,0,2,0,0,0,0,441,20,10,15,13
343,381715010,2,0,0,0,0,0,2,13,2,1,12,5
344,142246467,1,0,0,0,0,1,0,12,5,0,10,9
345,194806342,3,0,0,0,1,2,0,231,25,6,28,16
346,128090694,1,1,0,0,1,0,0,351,18,5,7,25
347,99516999,2,1,0,0,2,0,0,157,12,7,10,20
348,442204745,3,1,0,0,0,2,1,87,8,8,30,39
349,339051080,4,1,0,1,3,0,0,711,42,18,22,45
350,991068747,4,3,4,0,0,0,0,1108,96,59,10,46
351,297894476,5,2,0,0,1,0,4,135,16,15,54,69
352,905380428,5,2,1,3,1,0,0,883,51,43,16,55
353,325943884,1,0,0,0,0,0,1,23,3,1,8,6
354,177766991,2,0,1,0,1,0,0,243,14,4,13,7
355,622101071,3,1,1,0,2,0,0,550,24,17,23,29
356,117342805,1,0,0,1,0,0,0,119,8,0,6,4
357,67732055,2,0,1,1,0,0,0,174,14,4,15,1
358,216007257,38,18,1,8,14,12,3,3465,161,206,244,375
359,402391645,5,2,3,1,1,0,0,747,108,41,22,33
360,1116078687,1,0,0,0,1,0,0,81,8,2,9,3
361,291799648,11,2,0,0,0,0,11,422,20,15,97,110
362,123142751,1,0,0,0,0,1,0,12,3,2,5,1
363,154042978,8,3,0,5,3,0,0,1551,56,58,35,87
364,180978274,1,1,0,1,0,0,0,211,12,20,3,6
365,173343331,1,0,0,1,0,0,0,394,17,5,11,10
366,312246885,1,0,0,0,0,1,0,65,2,4,9,17
367,327320166,1,0,0,0,0,1,0,25,4,2,7,8
368,1002766953,3,1,1,2,0,0,0,640,35,21,11,21
369,1026654825,1,0,0,0,0,0,1,3,3,1,5,3
370,422117995,3,1,0,1,0,2,0,453,25,17,21,45
371,183566956,1,0,0,0,1,0,0,106,9,1,14,8
372,189694572,2,0,0,1,0,0,1,365,31,27,16,30
373,425263726,1,0,0,1,0,0,0,170,3,5,4,6
374,67469935,1,0,0,0,1,0,0,24,1,0,9,5
375,1022132848,10,4,7,2,1,0,0,2460,216,66,36,84
376,366084724,3,3,0,1,2,0,0,438,34,9,9,54
377,354681462,1,0,1,0,0,0,0,261,3,3,6,5
378,184943225,18,9,0,0,0,16,2,518,27,67,125,204
379,228033150,1,0,0,0,0,0,1,17,3,1,10,3
380,117015167,34,16,0,0,0,22,12,2073,139,91,212,478
381,903840391,2,1,0,0,0,0,2,142,5,3,19,32
382,12714633,2,0,2,0,0,0,0,480,21,13,8,16
383,181731983,2,1,0,0,0,2,0,86,6,7,14,20
384,400392849,3,0,2,1,0,0,0,924,24,6,16,20
385,845283987,2,2,1,1,0,0,0,621,20,25,3,23
386,905708180,1,0,0,0,1,0,0,50,4,1,13,4
387,875266708,4,2,0,3,1,0,0,502,64,23,15,45
388,207553173,6,1,1,4,1,0,0,1461,70,65,22,47
389,122290840,6,2,6,0,0,0,0,1836,76,54,24,48
390,243565209,1,0,0,0,0,1,0,40,4,2,12,8
391,112722585,4,4,0,4,0,0,0,1014,38,47,10,44
392,340263579,1,0,0,0,0,0,1,30,6,1,14,2
393,998081180,3,1,0,2,0,1,0,434,29,8,23,18
394,1068499613,8,2,5,0,3,0,0,2713,53,36,37,50
395,291340960,44,14,0,0,1,12,31,2185,126,103,412,480
396,161972897,9,1,6,2,1,0,0,2627,94,52,40,43
397,1015317154,2,0,0,0,0,0,2,44,7,6,20,12
398,307331749,9,6,4,5,0,0,0,2606,198,85,31,112
399,115016362,1,1,1,0,0,0,0,245,7,12,4,16
400,320897706,3,2,1,0,1,1,0,149,21,28,7,16
401,175047341,7,3,0,0,1,2,4,271,19,28,76,91
402,356614830,8,6,4,3,0,1,0,2217,142,76,21,62
403,367133360,1,0,1,0,0,0,0,480,11,14,4,7
404,927105714,25,13,6,2,4,11,2,3911,188,140,154,344
405,2785972,1,0,0,0,0,1,0,34,0,1,16,2
406,335971000,2,0,0,2,0,0,0,601,51,13,17,7
407,96928450,7,3,7,0,0,0,0,2246,42,68,20,51
408,395018947,2,0,2,0,0,0,0,910,29,27,11,27
409,157188804,1,0,1,0,0,0,0,214,15,1,5,4
410,443417285,1,0,0,0,1,0,0,758,12,5,14,12
411,234095301,1,0,1,0,0,0,0,154,10,12,8,6
412,276366024,4,2,0,1,3,0,0,692,29,20,21,56
413,922845896,1,1,0,0,1,0,0,24,10,2,0,2
414,250020555,9,6,2,6,1,0,0,2141,127,55,25,89
415,165741259,1,1,1,0,0,0,0,172,19,9,1,9
416,909640402,1,0,0,0,1,0,0,79,7,1,9,3
417,118391510,1,0,1,0,0,0,0,133,15,6,10,3
418,186778328,2,2,0,2,0,0,0,572,15,29,3,32
419,113705693,15,9,1,9,5,0,0,3574,76,116,59,222
420,220136159,63,32,6,5,13,22,17,8359,458,383,465,699
421,104334048,246,134,0,1,6,55,184,13871,535,665,1890,3360
422,260408033,205,83,63,99,40,0,3,49375,2386,1373,868,1712
423,308675298,1,0,0,0,0,1,0,78,1,2,9,16
424,153256676,1,0,0,0,0,0,1,17,3,4,6,4
425,192840420,1,1,0,1,0,0,0,160,27,14,2,16
426,356582118,12,7,0,1,10,1,0,2119,107,75,52,241
427,85590759,1,0,0,1,0,0,0,118,13,4,9,5
428,412287719,24,5,0,0,0,3,21,848,66,57,147,198
429,168428266,3,1,0,0,0,1,2,86,4,7,16,22
430,114787051,138,72,10,75,47,5,1,30841,1835,742,558,1595
431,211976946,1,0,0,1,0,0,0,113,5,2,8,1
432,163414772,3,2,0,0,3,0,0,563,12,15,21,55
433,114000630,1,0,0,0,0,1,0,11,0,1,9,1
434,877822712,1,0,0,0,1,0,0,49,3,1,4,0
435,73401082,325,154,1,1,1,65,257,12799,620,732,2153,3884
436,232424189,5,3,2,2,1,0,0,1241,35,30,17,45
437,394494720,3,0,1,2,0,0,0,718,58,22,25,23
438,151651073,5,2,1,2,1,1,0,1054,37,36,27,40
439,136315650,6,5,2,3,1,0,0,1161,51,80,20,58
440,450364167,25,19,1,6,9,4,5,3318,289,143,115,339
441,173671179,4,2,0,1,3,0,0,557,61,17,19,61
442,981697293,2,2,1,1,0,0,0,259,30,27,5,29
443,198869773,9,2,6,2,1,0,0,1929,113,75,61,81
444,363889422,1,0,0,0,0,1,0,48,4,6,9,12
445,93029136,2,0,1,0,1,0,0,179,6,3,11,11
446,360907540,4,4,0,2,2,0,0,1008,72,30,22,59
447,285770518,209,106,162,35,3,0,9,71652,1476,1605,649,1902
448,153125655,100,64,16,10,8,29,37,11178,712,463,543,1259
449,136512283,1,1,0,1,0,0,0,264,11,10,1,6
450,206013216,1,1,0,0,0,1,0,119,4,5,7,24
451,926122786,1,0,0,0,0,0,1,97,4,5,12,14
452,141427491,4,2,0,0,0,1,3,190,18,10,27,43
453,1223131940,11,5,8,2,1,0,0,4363,89,112,50,75
454,1071481639,6,5,0,3,2,0,1,1154,118,37,18,75
455,173441834,18,11,0,7,7,4,0,3896,220,166,113,283
